Assignment Completion Status (%),Avg Assignment Grade (%),Avg Submission Delay (Days),Quiz/Test Avg Grade (%),Virtual Class Attendance (%),Adherence to Deadlines (%),Final Grade (Target)
77.12725095018398,73.47617709056675,1.4611664845575039,81.6085320443421,86.59944644068194,85.98209801225495,90.0
78.99105576350411,68.86698929894223,3.044455081176303,73.28337763350079,86.97038669180999,77.4514327481432,90.0
80.14725186977402,80.65000529018633,2.7388896458812395,71.38178671309774,91.57505428026649,85.40870086140619,90.0
71.37459816680283,68.00503044634517,3.599296623236497,76.6277392838242,72.37181490031767,71.23569893928989,90.0
76.51661818077632,79.39178374007733,1.6416832498228209,69.85955267123208,73.95393554848624,83.85570285977767,90.0
87.22905930506076,74.08838297096942,2.005144069832635,71.8600768042616,80.63419443707943,91.88227224827847,90.0
88.88676375719778,80.36719368132744,2.0313320552735066,79.13284622805949,76.40594958376124,84.62128632602604,90.0
89.58327436229862,77.89853721990596,2.137179189891632,76.6013154818655,90.46524000354343,69.50448876264397,90.0
82.24641662610739,75.01730159859848,3.604024013303012,66.29349950079596,89.6447783216642,81.32078095884617,90.0
71.21252399868071,68.15335217685518,3.396647948406356,70.38223104189663,82.2073243089782,90.43486503706383,90.0
80.85923408746977,84.37029963672592,2.4879570760854213,70.75792325947643,71.01504553846156,80.09797555295613,90.0
80.67242279108001,83.90489806875443,1.2511038030402029,75.04918767065219,72.11493399477823,90.69038197348377,90.0
89.1238349860778,66.47723751341275,1.508256019192511,76.71201009702585,76.04714956834815,74.81397013265916,90.0
70.4219063781105,82.80345718198095,2.56602632710687,63.131641743068776,71.48023277161445,80.25968069835156,90.0
83.78382759983437,70.80373712126763,3.032791197921755,61.9959167446498,74.07893328197602,79.45973830694977,90.0
90.85342735969071,80.95263920243704,3.1211136359447273,60.84824214557009,90.15130756517377,86.8886017590247,90.0
83.32638377165983,67.78644264908387,2.31860777204979,66.13950169246341,90.12568467358,84.95939517861962,90.0
76.51267957531745,67.2228275490199,1.5302559486374556,80.74794993460219,73.41124605230851,75.82630828765575,90.0
90.29486968158017,66.64291074004332,2.4127137890879022,81.49662849615925,89.05707447366144,87.82145989959655,90.0
85.50768246661039,77.37698656914093,0.8576237286149799,81.62035511563573,84.31474505124582,76.75352553567265,90.0
72.90054395850527,70.34050137892812,1.5438775585228803,76.68705263821914,77.56767272511118,89.81026380769221,90.0
79.36750287067085,73.47100726770891,1.8303134840060034,62.45786676912908,90.99460443951672,77.03737455626734,90.0
82.50560089299161,67.35928317874117,2.4916925396960528,62.68852594104277,74.68670510165737,82.3058548271171,90.0
78.5533603763177,73.62000248398898,3.4043445417791363,66.25499982437837,89.35828763584084,88.56745630879182,90.0
84.00531429956393,77.65289976013267,2.2901810498605526,64.69309449954352,70.9672345675679,90.42748709273866,90.0
87.59977976897443,70.38432025940124,1.1369985803589815,78.49785999735985,84.393981896902,85.39545167365556,90.0
84.50524822962451,78.52592391674213,3.4354364736500766,67.81397103375139,86.40619752394467,91.26078817567597,90.0
78.46578578376129,76.5519359084175,2.95263624561147,63.786378367796324,84.60937823233006,90.36047342612306,90.0
87.03203707650704,82.14539605832724,1.6666211139398313,71.42748363170183,79.53462938818083,83.5000926631053,90.0
89.70044350074664,72.71282883628243,2.829114645950992,66.09721438401951,79.29375515384513,68.91236190907304,90.0
69.82254661956091,82.21251661719467,2.2800849920436974,63.59294957168026,84.02654410360682,79.61555183955593,90.0
90.50534167963471,65.94231363710678,0.7334500333790979,79.18449011046492,88.61317399769422,88.97372506451785,90.0
70.67791753943949,73.56879075456371,0.7366836543592478,64.95730461928234,91.05056071726072,82.58447355310427,90.0
75.28251509543799,79.06385477057093,2.7019247706211305,75.4971934805868,76.79518114372017,79.04144709163289,90.0
79.07666914761298,84.38752370304,2.294351060212878,67.14371186929847,90.79702345608555,72.92414807435519,90.0
82.74842182960927,70.22623824508165,3.1962591071835575,61.36821210769831,86.03528325479303,90.84089015547845,90.0
91.84704839534452,73.95212720436915,1.3100748172287044,66.05594070397181,88.96920097602123,81.1296804451252,90.0
81.40632829418261,79.844340806574,3.42524549154251,83.25093922346957,70.38002632529106,92.87268431366769,90.0
80.84106409577731,83.80116160791465,1.026443431989874,63.74274921734285,72.63643395644236,74.80778317079942,90.0
82.08138021948274,74.32308585121278,1.90173820070023,70.09398299960263,90.61439162592542,71.76434422868229,90.0
78.17962809057731,77.13240596272425,1.9991082302359564,82.69577500392215,76.97328482370422,84.09341687216764,90.0
87.29829507383776,68.90623874123139,1.651502815745104,72.64151507444012,71.23608015679159,85.89141145586537,90.0
84.64497421527916,72.7164835531653,1.7003561919183512,72.19617911665648,73.6746770111156,76.81338292582495,90.0
83.91784988407582,68.38904405191776,1.5122516237671415,77.71855695201931,85.36248088593021,79.237790611533,90.0
84.9099699421779,66.00200787206758,3.564294662971407,80.35284947631192,81.84013988602477,76.0840516850331,90.0
77.7723010056435,83.74907300846952,1.4824666675839837,61.28837809932038,79.0292221835542,69.74221213632286,90.0
90.09507665685784,69.47994194175305,3.6188426458727054,72.61520032499132,84.05485809088498,77.28734106359252,90.0
81.6519551394955,81.27486811847223,3.320537531155029,67.75832235733738,87.15398823779813,69.88307329975889,90.0
76.59549806197276,81.50652848681352,0.8589916892547981,68.66696406693174,77.30857243561638,84.30862894064896,90.0
91.76247993580492,82.23448217108196,2.73214668629325,79.20234136073658,83.12576084578461,80.73315178304608,90.0
75.36953445869536,65.11722616233826,2.792349878949148,83.25047904821456,84.54942696868504,71.85579101515526,90.0
75.70267912384395,73.8044220679389,1.3214442315626258,69.68588187315424,87.69675823390688,78.00438795481705,90.0
91.31425584166874,81.52177786171738,0.9274587503283273,69.8112547854128,79.59139141174114,77.30690667399932,90.0
84.4875651251721,84.90823771498654,2.946730787678603,64.8484016630795,78.17045040140889,70.2078890060618,90.0
76.0269971251672,74.28439148594306,3.4230846412908793,62.43618683282858,72.80404969869367,89.78296200410867,90.0
70.85565862266802,70.82441291656507,1.051692872009115,61.90513351425905,81.37463860771237,90.29655885563315,90.0
78.44702876057667,68.57486673062648,2.0617511896591054,80.7083649801494,70.48982550723595,83.94357700416224,90.0
80.25801264028392,65.81303507826405,1.092455142919503,67.29383345620971,87.23369151773085,80.3553565307162,90.0
90.20318403033582,78.83771937812037,0.8987889274973127,64.74901993378879,85.40224747671105,76.71225727410904,90.0
73.77645202602287,84.41204613467161,1.3357311954886155,70.42949807944507,77.29489906081973,73.50849852115591,90.0
72.96024743169231,82.92464101665792,1.1485303097623902,79.91502354737425,76.16961471313414,69.80556998049023,90.0
70.30999614971238,72.26074690001407,3.4133524812433285,74.37966190977596,74.17122521090076,78.30900773522725,90.0
76.81170910502037,83.94217998021065,2.804141388529196,71.54506822230812,91.05932304209169,70.41556549324079,90.0
90.76844924187925,83.95769714568758,1.6741617509618654,74.52887152679463,90.78946967939868,92.65967897567995,90.0
86.9995085333818,69.65343928714263,2.687080475105203,68.69874156228043,83.83473786529014,84.30925419936679,90.0
81.52695776024693,77.6813723836402,3.4143537188359803,72.72492648924806,84.78054011277446,77.45533438340343,90.0
76.03762414100464,69.75985456801368,2.410833371748265,73.8987216002283,85.3309124931582,92.05473186650667,90.0
75.69050452945302,73.29179846543408,1.4379234321972914,71.32466537138825,89.65292716797708,77.96024579404286,90.0
85.65689673891778,82.35865833987901,1.277213317268636,81.05393402416428,88.49578966947142,71.57095700515096,90.0
85.38934655860781,81.42401145778614,2.148841538213529,62.81634715141532,79.46944310963111,77.84187867729578,90.0
76.17523677987026,84.6938619230903,3.138553458568473,71.44651037592939,77.49878835232008,85.94030215327734,90.0
75.05737798957904,67.40339762181864,0.8455286733394384,72.28999373399124,73.9927064607836,77.60703045874764,90.0
80.95826007675802,77.11881268719513,3.3670749679025294,75.30986763254042,74.88451205676668,70.01004651466808,90.0
75.6741553881596,74.98293454768393,2.9870692496669333,71.98783429345455,70.24064342860477,68.31190645687181,90.0
75.04785870105262,78.12847271475076,2.8463308571431165,71.81836494167166,88.47571310453425,86.6097920606076,90.0
79.12053486842713,66.26267684807388,3.0167939292865755,70.6637968772685,85.32583735462958,78.07609879733481,90.0
86.72125151554424,76.43364397048774,1.2716230030497224,77.49043304578808,80.309892687434,75.60639875072579,90.0
71.32363826909167,71.60869157102312,2.4863874772573116,77.05213192999015,80.26309979620434,91.78473800902069,90.0
79.33056260888046,66.34853900938698,2.679619746969361,64.98760272632848,83.82067181438437,77.77889870493345,90.0
87.61439072025081,80.91209040363137,2.221509618630172,67.44908371485569,86.29990388853487,88.28178994847548,90.0
86.15412829162696,83.67144137495458,3.1248001216227363,74.45106285835223,83.94067714302828,76.30905612383353,90.0
90.02861354084122,79.78582258607545,3.4333204352979623,81.97264129463282,72.45410740554654,85.55520419533141,90.0
80.39749293043918,72.50293029489694,1.9599350744820054,80.92887178965736,74.46101696785983,76.18353427482833,90.0
80.68625309381488,80.74015925398393,2.3748826152528455,62.081927766099845,90.13182141069521,72.82343279304436,90.0
81.2408887947761,65.39656900412237,1.102834294847193,63.26613432251309,82.56851190366103,78.76354658051706,90.0
90.87524211358775,77.04828543081912,1.396312266338752,62.97920027901928,73.53985848279112,80.94420099110175,90.0
86.91990744684026,69.69323611523345,0.9375177181670964,70.7002586964979,72.1934483766813,84.61450228381497,90.0
89.50926913830845,66.36300847204888,1.4602380213611403,79.10672952192454,72.04015035571962,85.75919701969647,90.0
77.67011003176188,76.45310029425089,1.829396496580163,68.04102965651857,79.33634525600463,79.03257136099546,90.0
90.24825074790475,78.06668604574665,3.3869624586438274,77.38070465338076,87.28204232100964,71.85980120649086,90.0
72.12229579214082,83.85567362358316,2.6505657178330324,62.070493123904235,79.70248669249133,87.35123393169118,90.0
91.72308280611941,80.55749421242814,2.9252762965841264,72.59787742924217,76.72557578284493,74.72284140454194,90.0
89.76960536790679,74.24922390369795,2.3990565173981384,83.02790473604719,82.18472443199116,82.26418843447027,90.0
85.06058952615305,76.53424024006426,1.9887235984423708,69.38348876811123,80.25521033001948,76.50880359856626,90.0
71.3051697497489,69.17473376312958,2.478495359822702,72.62310385493221,79.98866664697393,77.5028682748801,90.0
80.26895437033303,77.19177957992407,2.3018296445934774,61.44035614723017,78.99276571248546,91.9260204576673,90.0
75.43256024847125,82.73324312933173,1.7494525918773247,83.13944427497009,89.85045295222596,83.97255869247876,90.0
77.34727386589428,72.00195627038549,1.3404063339639944,74.85435577454727,80.0951810361026,82.61808393741101,90.0
84.42578558295922,84.47101279220513,3.4886866554166875,79.43304990732625,81.37876497185317,74.18170020723187,90.0
73.3644890196058,66.3090170821432,3.1786896639460966,74.60172328860315,91.64097225673197,89.43251997451009,90.0
91.51739777118742,77.55412993889342,2.8989066443903067,77.3045094018043,70.15635919612603,81.75487875775562,90.0
77.26296502207505,67.72649149499237,1.6414194292048685,75.79976073775435,74.70506869295225,86.55555627335481,90.0
75.77344639917695,74.40084754278227,2.3972680997592137,60.233171426663034,70.8401370460398,83.21269104743314,90.0
86.97057193478337,69.7023779178293,3.472278550137106,71.213875932126,83.43214028386512,73.84512700886219,90.0
72.03682757080958,70.71740505085803,1.9938938335682133,80.13269481660544,78.77856675387315,91.52888276769892,90.0
74.23697678349224,72.79731714597393,2.30909903358357,79.74993682770608,78.20935970999996,79.35203254239171,90.0
70.92183768923788,77.43665819728177,3.00731318670581,82.64281614486447,90.58665465801144,85.19278982267173,90.0
73.11883925017052,81.57740159538554,2.0136079005276226,61.356524135759145,89.4914066973736,70.1320580007921,90.0
72.63813346415861,71.4528300888238,1.5655844768558915,66.01753133122244,80.73076412022817,88.49358057046116,90.0
88.86548810550408,75.38753048040255,0.8002942378729206,73.4142665244649,85.31155999464316,92.06081561208154,90.0
91.14854277528218,77.06037594360717,0.8342402660755793,80.34595792854515,91.37133650262007,72.21433772862426,90.0
70.07065725645253,83.28828539463206,0.7719780396699192,68.94140315356715,84.50803928135358,78.85090472651784,90.0
73.62813963841275,66.01731435860513,3.484585307113747,71.13336391406376,85.42004745628815,90.79168052024387,90.0
89.92207101353216,81.62290547262256,1.2984176715194837,78.07911410074522,77.28231182805303,91.73795364241407,90.0
91.14038088197701,78.93705826630816,2.036664934171321,71.09641088901311,86.39664953604559,89.99508432578929,90.0
77.05141318162693,81.75938558678737,1.9711155459035512,63.76669248817517,91.73629310757258,72.61583532174308,90.0
90.59532588448428,69.950493191883,3.1121036008642564,69.09337748703462,82.53192343543175,78.1680143377172,90.0
87.76816134952905,82.22145317456832,3.3107610113166013,62.00964914197991,81.9208601792225,68.1004221963441,90.0
71.81226327079611,81.07023667141299,3.2599304327500596,76.6786341997095,82.34094064854864,88.34262380488236,90.0
88.65306310844097,70.27649325184923,3.5535293238283563,78.12664606506405,74.28194936295336,78.89033492393882,90.0
79.08263423282186,71.0653853815736,2.8077623863057566,75.76374289232109,74.25675398438253,83.78999960462366,90.0
82.26563951671045,65.40150591056428,1.5923141650170904,66.10127291464377,72.09567135992047,72.65340283362606,90.0
73.25974554245967,70.77385914865938,0.7278916832147587,75.20550744849461,72.43925844516446,77.45615115459776,90.0
85.73841900929952,75.62282229665787,2.041231161647855,70.59812307501113,85.74472215518391,70.47524653787326,90.0
72.86931423785059,84.54098321207715,3.6214949277137825,77.96952610018361,86.27706259899426,86.70694309013504,90.0
86.80966074906766,67.45442909956213,1.7233148580938673,66.98746124238923,73.00423542701532,83.40341283435019,90.0
90.4947261308206,78.61796886999964,2.5024253625520987,77.78228606738426,71.41123182652474,88.85474524241496,90.0
87.70029662018271,83.90104147568266,1.2541825560917896,69.80411209632307,77.01824035413699,73.84395575840148,90.0
82.43766207265288,66.10412981683805,0.8855343044119208,64.19386407297026,90.2902244867109,78.1149170530603,90.0
72.29970829813473,76.54653889040995,2.649012397349091,63.291532077709356,77.1714168861185,80.67614585028191,90.0
82.57044127588316,76.04435199208365,3.160550137383934,65.10365602372221,90.97424067127582,87.09922371667871,90.0
78.79369159052555,73.5229229877561,2.0147758311923134,73.0401826687325,89.18822050546407,81.17539462600367,90.0
81.44009658718139,76.71741528658197,1.6438796064971146,71.79452474176907,73.5890435230869,74.77770750422803,90.0
89.51986617840151,71.37764359290772,2.9887739756339498,82.4899108417913,80.55841646825968,93.05608751309703,90.0
75.70931608771909,65.67348656832435,3.0751767479541057,73.27765845325553,87.19800958894558,85.03011573717123,90.0
72.19244719149438,78.37898147208597,3.097231270095551,80.28007707747855,87.88629658557505,80.03580279547985,90.0
87.29833307266438,82.76747171943065,2.069130507321386,65.20505481395014,84.80960135402566,89.5080372170812,90.0
83.85727796290865,76.83178000549651,0.966118858458254,75.39942782817624,91.12250739451586,74.21293162920648,90.0
86.46732557481803,65.68587628615339,3.4122668417890933,62.478064686629715,78.27399887356637,74.17067218539879,90.0
85.17045652020516,71.01678744625869,1.2940981511381613,70.77044134867039,91.56537563609987,82.41784868574968,90.0
76.35795602369251,81.13063878463592,3.1888253917439036,78.31403238802882,70.17880563156712,76.25506533138739,90.0
87.7642089088684,75.33034391643275,3.582094594005545,79.23871632397919,73.49540875425795,72.74218331636517,90.0
85.72425100674147,75.8566233784102,2.4551623653414447,78.16102942773512,78.7401274655299,92.30691598776166,90.0
82.61180133065486,67.00531457188168,1.2499511540345847,76.65222250419397,80.20657283859367,77.01055606351154,90.0
81.4123377961541,84.02157208415693,0.9197511506233179,76.9470296598581,78.31198079032453,69.54621239422852,90.0
76.05003122213503,69.81449758148526,1.8132151496757172,66.38246433226297,91.51548580017129,85.68371537090503,90.0
75.94299285392356,78.59247692418549,1.3442577983496866,80.19628365695755,82.32334449455512,79.13124711275725,90.0
89.0467683744251,76.49196038962617,2.8719149150932273,66.9384356380006,81.63587008745793,85.35146878348644,90.0
81.94666938800479,79.75392859254461,1.60124564726498,78.55545916261482,82.26789872779733,77.42399269072283,90.0
75.73058119821708,79.93535133731682,2.5388349453724093,72.17225298503786,83.74063125770915,73.19732899891949,90.0
80.63474089330025,73.60341816853256,1.0473973305314344,66.23114623347168,85.73761875887605,88.62095687420897,90.0
78.21887658348325,78.92432378367215,0.734168673119958,76.41949547625941,90.29906090046964,79.6071138449898,90.0
80.6592392851316,81.02096759753817,3.0745961347367583,71.03676662550653,81.15598161119146,92.08952642913118,90.0
80.85476823050253,78.68255068662046,2.444704614626227,76.1557121431511,82.84009318402651,82.1903365750496,90.0
70.13830398689679,77.46999269787837,3.1785191505867063,73.68535876390871,83.04572582935766,68.03663349183118,90.0
76.7672500481141,78.61139619181088,0.8438529532622725,64.81058522589372,77.6740958450966,81.45612643624835,90.0
73.66591242226376,74.89909277068989,3.0158822400785548,61.72873085813471,87.18345112176458,77.46173540314695,90.0
90.3131347858805,70.01662493622534,1.237575560169061,64.6529564255795,89.36252332200182,75.73095791643657,90.0
87.2972047871734,69.39760619389314,1.046557808621123,75.99402226545818,76.32079091091023,85.90936721906345,90.0
88.54862121575096,84.14454835307363,1.8699219028036387,72.6535826275035,78.0676329525489,90.69600528609405,90.0
86.26767233141832,65.5546173776743,1.5106262332576859,66.95022980248669,85.5717107020569,69.34675734135324,90.0
77.83249892280467,76.62891093443764,2.9647574197028446,81.80411177229595,84.61413171741333,74.49116079720991,90.0
89.77391162204088,73.19907744449625,0.7742007557876406,78.9958665682286,76.16858617048679,82.9918897275415,90.0
78.3273628048797,70.7539275136879,1.1802355321379006,65.22969497408342,74.02508208592741,68.62411243199759,90.0
85.71391150942479,79.22892323631555,2.6653631259451975,61.70519954884647,80.51780809947778,75.88128750657731,90.0
82.76764896287679,68.58670096565447,2.5407499492022003,71.7453385230096,73.16795959843492,81.73451946294077,90.0
73.74987446000762,80.39967820389657,1.878939641454753,76.94797756343404,89.76538193382116,82.89387308991627,90.0
88.65039947402072,73.72457922885742,3.6011414494362963,77.80126526903165,71.19566120080141,72.83672234931475,90.0
83.73004642311706,75.69018269571848,0.8461057137412308,62.9693065823461,84.25374906676188,86.19504313005972,90.0
88.96942642006104,72.82208829111775,1.530909280853768,62.84947048223462,82.07611166146444,82.04549119853576,90.0
80.88401370674501,66.72262352792409,2.219350594478991,74.07569858395216,71.64826882940221,86.03668407497867,90.0
80.6919464597701,81.36935452971545,1.981938715455985,82.36962793668614,79.59020484369873,84.09165343973592,90.0
80.29019723220097,70.2182309353532,1.3141316376753456,60.96343314040603,90.06436670388126,76.90450069075864,90.0
72.07355076129174,77.07663758330655,1.2317950782655844,78.69206846118952,84.12970785214213,90.75946380493684,90.0
82.3571695364835,72.40163802128437,1.623631017827904,68.35872811359657,78.01607445426156,84.42244512328554,90.0
72.83479887809344,80.67736360567585,2.535562578933643,66.56507638964383,71.06690189682023,91.86974154513938,90.0
73.28619957542618,75.09748033947383,1.562176120215728,63.56951725162333,71.30123186304063,77.97296645924244,90.0
70.49956499406507,79.21324037324038,0.8025354244158504,64.8024854892049,81.00700621118331,90.17740459898914,90.0
88.73402855969536,82.273764310481,2.1075618552192132,75.02140384168435,74.35010539476436,80.09148107656951,90.0
87.9001351878484,74.26222679843858,1.4669731521095488,62.002126750403484,78.03200910795559,72.10982863900195,90.0
70.41432787196611,68.03376080593009,2.8157266147539692,81.96236301909249,89.77616271911398,89.31081003253212,90.0
71.61447701374038,84.91561331276922,2.102937886483417,62.20870186780262,83.14610173346442,90.6074297356666,90.0
73.63065556208579,78.03905876610898,3.4207447417328822,74.65321631484281,74.78787691709546,80.87764553152303,90.0
77.04864791724933,80.78986641306851,1.999476076090213,73.27879774346205,79.66323478102099,90.56565734906766,90.0
85.49848311450263,77.14104869170785,2.4208523490439493,62.182440731624396,80.28451225915562,84.25550996451247,90.0
73.61237378259413,83.11788494287953,1.057637238735808,81.90011114575533,74.48054714685495,79.81998914452174,90.0
73.34673873677642,79.89619932862632,1.4317723198620957,80.1700220198496,90.6101463879547,89.7865490963607,90.0
87.5775927721696,70.36565872079116,1.966413001603229,75.37503796211956,85.15747252933626,90.2886249285946,90.0
82.83884545392455,66.81871738496167,2.674493924360541,60.413108345202566,89.75964902005902,90.88156274983379,90.0
90.6997403964311,68.54758049929877,1.455446377333721,77.2568160788947,81.6184360912954,90.67529216158931,90.0
77.37060440447082,67.40383806645077,3.586966704962106,76.3023659122403,75.44093297071376,80.61971766472941,90.0
83.54828379747104,66.88968334133634,2.7799094358580243,80.31879821200529,79.81754322337082,90.62621429392344,90.0
85.39717908316439,70.68883300176846,2.3925943100252347,68.2906469159042,82.61375932410192,80.37205781602569,90.0
71.19554793087642,80.17386517899394,3.0761510619699646,67.46178499339966,90.89502398257748,71.58876259762182,90.0
83.3830942417342,68.44383264263193,0.7656092463109225,83.2931971300451,72.13313947896764,85.60497928059254,90.0
69.74253295240106,68.17755233652589,1.0679638732793997,65.57591258419127,71.35544480350343,85.1354572530804,90.0
90.31270586556018,81.35192362817533,1.8952670982847797,63.517851060617936,73.2360357614482,78.07462142133598,90.0
89.13971727796897,81.31376088093236,2.7931827447574475,75.18548128116468,91.8734183025106,91.84094423292777,90.0
71.01013082581638,80.87389001478324,0.8712071478225769,76.05276304496326,71.59745880266087,76.62250051731853,90.0
70.00474199507967,84.63187048554816,1.3655290052478772,79.76789006013799,72.25874652570617,75.92522414502102,90.0
88.77190667891543,73.42604787250713,1.1183505272563332,80.8219532275377,82.73081484749713,87.87177721357052,90.0
84.99357218880785,67.9328038667727,3.085787032339221,66.64357180025061,78.17230371480191,75.07516878550749,90.0
77.6999773042895,67.04443981905584,2.153452431654455,78.43615282164694,81.2461458186284,85.06707883448199,90.0
70.53049080213796,79.08548621719147,1.305510414269664,80.23237681241795,70.9380650512303,83.86565484705336,90.0
80.87742091980233,82.52734564412818,1.4861316814940122,71.2396327968169,78.02370733630384,89.16534812145967,90.0
75.53006471114507,78.51459878548751,3.1424248612720955,77.72489160767174,74.7058717092943,69.72523495751338,90.0
78.30066835529071,71.57189733953881,1.3565982711300144,72.23685691160631,70.0383784901264,77.68861716354597,90.0
76.53376124575583,65.13334701870063,1.4385527423152198,61.23101954405645,89.32135315448345,79.3773644834421,90.0
72.87140403427668,74.31068267153901,2.807813394854384,80.42945228464093,74.87171403931137,70.45661741966778,90.0
83.70054665417307,78.41938869404945,1.42786230245584,69.17587714466978,84.97669095116427,68.1817397528759,90.0
76.9729229210823,65.39047268085906,2.2457930337110774,69.7819313482987,85.09452353624638,87.3975700703241,90.0
73.72292391393638,79.872598709962,0.8373965444025415,63.511730588602916,82.02108560071116,91.81895118820759,90.0
88.07131749495471,69.92546990161385,2.665632310635689,71.50438890507564,76.15411591428796,71.94285451044712,90.0
72.8651591617206,78.15614432308041,3.2656304760336834,81.16259440520066,89.013804963436,75.75112398882436,90.0
82.58705971256741,69.70560436252391,2.6477272411315647,79.69219889643512,85.05980916616637,80.3549053790728,90.0
77.91401864685179,75.67144642633428,1.8565865882411838,66.99289334421717,81.60891154293917,90.19444108125639,90.0
85.93757418646561,72.33892466224452,0.7991524520321553,77.67052495640712,73.5574187201011,77.44520268298957,90.0
70.12229311640313,78.88483159083015,1.9441251868386673,79.03896834665147,75.9219777181321,88.89859150888662,90.0
91.56743273151919,78.04870789822232,2.806095982836486,64.28513607717042,83.5838295130736,86.66260542242853,90.0
69.81043660309155,77.35546853926223,1.6199795323837833,63.459016927490616,86.70107219604365,89.5053750495277,90.0
91.89040975432425,74.29067309467337,3.156811949008852,61.88346723698974,71.93846150106287,91.04401489528125,90.0
69.63192249603254,74.38608850254215,3.166710622951241,76.78926150247673,70.0248759404814,80.65520483329385,90.0
69.98014352031294,79.66648728453626,3.247964027778493,72.65712699637238,84.9762637829042,85.97700171860741,90.0
84.58865921249733,78.70989801905547,1.2711872580601051,75.0871596691618,89.37224832915439,80.00709176620978,90.0
71.41671445747278,79.76853477515718,1.5025850146287736,64.60810671496087,81.91605609737522,86.44053459653007,90.0
81.78615182768215,74.38354839932452,0.9603113806997015,70.37957363973577,86.33828057807806,72.47437927699467,90.0
70.26728915715658,67.1914470557232,1.9550788565648651,80.4581400161673,83.36410182148583,87.29689897145721,90.0
91.5607250781996,71.70068566161474,0.965164537229426,60.2954898223761,89.5746119733324,73.92319620461713,90.0
84.8781725837276,70.18868915978818,3.173830885256626,66.23332341585684,83.71386565985667,68.05565302228385,90.0
75.71686616567703,73.57657836798165,2.7605279501987585,79.72971329216622,84.6124324236717,89.95944040452778,90.0
74.81652423602496,79.1241480689463,2.459329906347268,73.41247698092438,70.17825004564266,79.0235454234956,90.0
76.85476716979991,81.66270217197007,1.885846142144739,68.31839303326316,73.72823779096724,69.23508365555449,90.0
78.59738721959033,67.69877538273208,1.67189019387032,61.530485421864384,88.93658635314955,75.16837562087157,90.0
83.99770739995603,75.28436706697158,1.468236953909848,63.317232930845805,87.75731262730906,68.91167053955411,90.0
91.76410423593438,66.25514919603405,2.2922739695882512,79.6676100932379,85.18616525069852,72.85493238960366,90.0
72.71547597611536,68.60359557022713,3.587818703307061,76.13473092106531,73.45871211026042,85.48137484634053,90.0
72.4179927451763,72.27364807884706,3.2238914050922887,62.63836651102901,73.4233755734578,73.00266740692523,90.0
82.89287441529177,71.8239474914251,1.2420408489475845,81.68031297417437,86.19713748304879,79.5596771768575,90.0
77.44276669803585,74.44766068617159,1.2325312320067323,76.58180542480787,80.13096436906423,84.30544573047445,90.0
74.16954734940485,77.4166939029782,3.218809525582464,62.87941086539409,70.9740589143194,74.4771193139002,90.0
77.64794602184989,81.1144996078493,0.8110405701899767,77.15335816469184,80.49125324225483,68.65302983921964,90.0
79.46972976252978,67.3668311760892,3.1568562962345057,79.91839693887411,83.65447924114295,75.78429244845005,90.0
79.24097530901518,81.8167795929522,3.220638388913436,78.02151369203806,80.12949662193489,77.40264499557442,90.0
86.90944515084318,76.59766481337786,2.465281441322187,77.72450635062992,77.02497100486721,72.43674389378549,90.0
71.63327181702394,70.61037505796467,3.443339467313706,61.44982887478507,77.66905548929739,90.46153648057606,90.0
81.21994455116685,83.40650552258727,0.8796768667556957,80.18316407380175,91.12226725657928,86.66292780251322,90.0
77.61926665643716,74.1379320370865,1.8759227317257907,68.22610386730376,81.03338513054392,81.59175142175515,90.0
73.82289504225545,70.33300014408144,2.138291232592121,74.48335268717048,78.52041558872457,70.95030265113185,90.0
86.5686181258415,67.01730015189642,2.047711884951325,78.86950411852334,79.3180160852816,77.7025728825116,90.0
85.54319328887765,65.89856839748748,2.5917598584617467,69.2169781722246,83.07876032709126,75.44906502868074,90.0
76.39490686458292,76.75489451254921,1.9354166448808539,64.58072407027093,73.11674852502381,73.73117856923609,90.0
74.05830822702993,66.51801522674393,2.1554305201768815,71.43800182223833,88.8321911753456,81.28008476979706,90.0
78.57836720203592,73.67241735271088,0.8073013584176644,67.72308471561473,81.07418988881567,73.04841139275953,90.0
69.5809552336735,76.49148166670129,2.527095354364433,73.89373358596114,91.20229365215354,85.2158143675613,90.0
78.58025750933201,76.51478445531512,0.9112276839984352,82.57478214161554,91.95877777428778,75.25653705158909,90.0
79.5437333536006,84.63504832614947,2.339917632474646,66.33599462862418,70.18534521346497,90.41157029823663,90.0
90.70945013219318,77.75238493360973,1.2679339640528233,69.79194741306748,77.83639256191293,68.78041892596264,90.0
83.35687085082853,84.66591506806199,3.6165440647193563,81.97648756996965,77.32040777509872,79.75096871263115,90.0
87.34829887490044,78.89472788664618,3.150818110406038,70.31508168543303,77.3538435109017,91.09641528032299,90.0
79.29903469210784,72.70604669363061,1.483704228910593,79.56259825760017,73.5837240126696,71.81634636879153,90.0
81.56235386513524,69.2241659438687,3.541795439989298,74.17765269055538,86.32737132765587,89.7389671123388,90.0
76.08559936306642,70.44313296899797,2.246996474041557,82.20514141764292,72.73471576817495,87.79581025797646,90.0
73.78407734369766,79.26779276176279,3.5622653678981484,79.54362215993642,72.24225077456215,79.34050035746976,90.0
79.9385765033966,69.12557360908909,1.9766288232088294,66.39491200892093,71.41669589872795,80.26540592929378,90.0
